SGBs,Classification
TP20200814-DZC46_DT2009055374-1_bin.229,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__
TP20200814-DZC46_DT2009055374-1_bin.259,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA9506;g__SIG437;s__
TP20200814-DZC46_DT2009055374-1_bin.264,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RGIG2066;s__
TP20200814-DZC46_DT2009055374-1_bin.282,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
TP20200814-DZC46_DT2009055374-1_bin.31,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC46_DT2009055374-1_bin.34,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__
TP20200814-DZC46_DT2009055374-1_bin.44,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC46_DT2009055374-1_bin.8,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG3438;s__
TP20200814-DZC46_DT2009055374-1_bin.86,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha;s__
TP20200814-DZC47_DT2009055375-1_bin.104,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC47_DT2009055375-1_bin.124,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Avimonoglobus;s__
TP20200814-DZC47_DT2009055375-1_bin.143,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC47_DT2009055375-1_bin.144,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG14199;s__RUG14199 sp015063695
TP20200814-DZC47_DT2009055375-1_bin.177,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG710;s__
TP20200814-DZC47_DT2009055375-1_bin.210,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC47_DT2009055375-1_bin.224,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1326;s__UMGS1326 sp017625185
TP20200814-DZC47_DT2009055375-1_bin.23,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC47_DT2009055375-1_bin.27,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp017410265
TP20200814-DZC47_DT2009055375-1_bin.32,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC47_DT2009055375-1_bin.35,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1540;g__;s__
TP20200814-DZC47_DT2009055375-1_bin.65,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__
TP20200814-DZC48_DT2009055376-1_bin.11,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG565;s__
TP20200814-DZC48_DT2009055376-1_bin.114,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC48_DT2009055376-1_bin.128,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__
TP20200814-DZC48_DT2009055376-1_bin.129,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC48_DT2009055376-1_bin.133,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3855;s__
TP20200814-DZC48_DT2009055376-1_bin.140,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__
TP20200814-DZC48_DT2009055376-1_bin.196,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__
TP20200814-DZC48_DT2009055376-1_bin.209,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__SVCP01;s__
TP20200814-DZC48_DT2009055376-1_bin.212,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__RUG12999;f__RUG12999;g__;s__
TP20200814-DZC48_DT2009055376-1_bin.253,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__
TP20200814-DZC48_DT2009055376-1_bin.82,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG6307;s__
TP20200814-DZC49_DT2009055377-1_bin.100,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RGIG3701;s__RGIG3701 sp017939795
TP20200814-DZC49_DT2009055377-1_bin.101,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__
TP20200814-DZC49_DT2009055377-1_bin.106,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp017456845
TP20200814-DZC49_DT2009055377-1_bin.119,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__HGM12587;s__
TP20200814-DZC49_DT2009055377-1_bin.122,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1810;f__UMGS1810;g__;s__
TP20200814-DZC49_DT2009055377-1_bin.128,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__NSJ-40;s__
TP20200814-DZC49_DT2009055377-1_bin.133,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__
TP20200814-DZC49_DT2009055377-1_bin.134,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Scybalousia;s__
TP20200814-DZC49_DT2009055377-1_bin.139,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__
TP20200814-DZC49_DT2009055377-1_bin.15,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__QHMH01;s__QHMH01 sp017476325
TP20200814-DZC49_DT2009055377-1_bin.162,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_B;s__
TP20200814-DZC49_DT2009055377-1_bin.199,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SFDP01;s__
TP20200814-DZC49_DT2009055377-1_bin.204,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__
TP20200814-DZC49_DT2009055377-1_bin.206,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC49_DT2009055377-1_bin.212,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG14199;s__
TP20200814-DZC49_DT2009055377-1_bin.222,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__
TP20200814-DZC49_DT2009055377-1_bin.234,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Enterousia;s__
TP20200814-DZC49_DT2009055377-1_bin.260,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__
TP20200814-DZC57_DT2009055385-1_bin.189,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200814-DZC58_DT2009055386-1_bin.305,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200814-DZC72_DT2009055400-1_bin.196,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200814-DZC7_DT2009055335-1_bin.215,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200815-DZC11_DT2009055481-1_bin.56,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200815-DZC30_DT2009055500-1_bin.122,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__
TP20200815-DZC51_DT2009055521-1_bin.169,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200815-DZC58_DT2009055528-1_bin.582,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__
TP20200814-DZC49_DT2009055377-1_bin.276,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RGIG4607;s__RGIG4607 sp017473265
TP20200814-DZC49_DT2009055377-1_bin.279,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha;s__
TP20200814-DZC49_DT2009055377-1_bin.301,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__;g__;s__
TP20200814-DZC49_DT2009055377-1_bin.312,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__
TP20200814-DZC49_DT2009055377-1_bin.327,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1322;s__
TP20200814-DZC49_DT2009055377-1_bin.343,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAKW01;g__RGIG9041;s__
TP20200814-DZC49_DT2009055377-1_bin.359,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__RGIG3135;s__
TP20200814-DZC49_DT2009055377-1_bin.367,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__DTU089 sp015066325
TP20200814-DZC49_DT2009055377-1_bin.372,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__
TP20200814-DZC49_DT2009055377-1_bin.379,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Faecivicinus;s__
TP20200814-DZC49_DT2009055377-1_bin.389,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp017396895
TP20200814-DZC49_DT2009055377-1_bin.392,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC49_DT2009055377-1_bin.399,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__
TP20200814-DZC49_DT2009055377-1_bin.408,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAZU01;s__CAZU01 sp017501665
TP20200814-DZC49_DT2009055377-1_bin.415,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__RGIG1918;s__
TP20200814-DZC49_DT2009055377-1_bin.418,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__
TP20200814-DZC49_DT2009055377-1_bin.421,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA1224;s__
TP20200814-DZC49_DT2009055377-1_bin.47,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__
TP20200814-DZC49_DT2009055377-1_bin.68,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QANG01;s__
TP20200814-DZC49_DT2009055377-1_bin.76,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__
TP20200814-DZC49_DT2009055377-1_bin.80,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA1738;s__
TP20200814-DZC49_DT2009055377-1_bin.81,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024;s__
TP20200814-DZC49_DT2009055377-1_bin.94,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__RGIG7332;s__
TP20200814-DZC49_DT2009055377-1_bin.96,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__SFTH01;s__
TP20200814-DZC4_DT2009055332-1_bin.119,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC4_DT2009055332-1_bin.13,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp015067825
TP20200814-DZC4_DT2009055332-1_bin.162,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__
TP20200814-DZC4_DT2009055332-1_bin.164,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG598;s__
TP20200814-DZC4_DT2009055332-1_bin.179,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__
TP20200814-DZC4_DT2009055332-1_bin.206,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp017935505
TP20200814-DZC4_DT2009055332-1_bin.216,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC4_DT2009055332-1_bin.217,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__HGM04593;s__HGM04593 sp017936265
TP20200814-DZC4_DT2009055332-1_bin.242,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__
TP20200814-DZC4_DT2009055332-1_bin.259,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG565;s__SIG565 sp017436255
TP20200814-DZC4_DT2009055332-1_bin.60,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC4_DT2009055332-1_bin.72,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA1740;s__UBA1740 sp017621415
TP20200814-DZC4_DT2009055332-1_bin.80,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG12395;s__
TP20200814-DZC4_DT2009055332-1_bin.97,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Flemingibacterium;s__
TP20200814-DZC4_DT2009055332-1_bin.98,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC50_DT2009055378-1_bin.10,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
TP20200814-DZC50_DT2009055378-1_bin.120,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Limiplasma;s__
TP20200814-DZC50_DT2009055378-1_bin.121,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612;s__
TP20200814-DZC50_DT2009055378-1_bin.129,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512;s__UBA11512 sp017465885
TP20200814-DZC50_DT2009055378-1_bin.132,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__
TP20200814-DZC50_DT2009055378-1_bin.138,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC50_DT2009055378-1_bin.139,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__RGIG1988;s__
TP20200814-DZC50_DT2009055378-1_bin.143,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
TP20200814-DZC50_DT2009055378-1_bin.162,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
TP20200814-DZC50_DT2009055378-1_bin.17,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-877;s__
TP20200814-DZC50_DT2009055378-1_bin.175,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__SIG78;s__
TP20200814-DZC50_DT2009055378-1_bin.176,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752;s__
TP20200814-DZC50_DT2009055378-1_bin.183,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__
TP20200814-DZC50_DT2009055378-1_bin.185,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__
TP20200814-DZC50_DT2009055378-1_bin.187,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC50_DT2009055378-1_bin.196,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__
TP20200814-DZC50_DT2009055378-1_bin.198,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG423;s__
TP20200814-DZC50_DT2009055378-1_bin.200,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__
TP20200814-DZC50_DT2009055378-1_bin.205,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__;s__
TP20200814-DZC50_DT2009055378-1_bin.214,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__SIG694;s__
TP20200814-DZC50_DT2009055378-1_bin.219,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG8767;s__
TP20200814-DZC50_DT2009055378-1_bin.222,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__DTU089;s__DTU089 sp017436285
TP20200814-DZC50_DT2009055378-1_bin.23,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__
TP20200814-DZC50_DT2009055378-1_bin.233,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__HGM12789;s__
TP20200814-DZC50_DT2009055378-1_bin.234,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG6307;s__
TP20200814-DZC50_DT2009055378-1_bin.271,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__
TP20200814-DZC50_DT2009055378-1_bin.283,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SIG299;s__
TP20200814-DZC50_DT2009055378-1_bin.287,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__
TP20200814-DZC50_DT2009055378-1_bin.288,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1540;g__;s__
TP20200814-DZC50_DT2009055378-1_bin.302,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__
TP20200814-DZC50_DT2009055378-1_bin.312,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__
TP20200814-DZC50_DT2009055378-1_bin.343,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__
TP20200814-DZC50_DT2009055378-1_bin.358,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__
TP20200814-DZC50_DT2009055378-1_bin.381,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__
TP20200814-DZC50_DT2009055378-1_bin.382,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__
TP20200814-DZC50_DT2009055378-1_bin.410,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC50_DT2009055378-1_bin.6,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20;s__51-20 sp017465405
TP20200814-DZC50_DT2009055378-1_bin.7,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__SIG603;s__SIG603 sp015065615
TP20200814-DZC50_DT2009055378-1_bin.80,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG563;s__
TP20200814-DZC50_DT2009055378-1_bin.84,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__
TP20200814-DZC50_DT2009055378-1_bin.91,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RGIG7114;s__
TP20200814-DZC50_DT2009055378-1_bin.92,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
TP20200814-DZC50_DT2009055378-1_bin.93,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG11130;s__
TP20200814-DZC51_DT2009055379-1_bin.147,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__
TP20200814-DZC51_DT2009055379-1_bin.178,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__
TP20200814-DZC51_DT2009055379-1_bin.184,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS731;s__
TP20200814-DZC51_DT2009055379-1_bin.190,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__
TP20200814-DZC51_DT2009055379-1_bin.207,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__
TP20200814-DZC51_DT2009055379-1_bin.212,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__
TP20200814-DZC51_DT2009055379-1_bin.251,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__
TP20200814-DZC51_DT2009055379-1_bin.280,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA8612;s__
TP20200814-DZC51_DT2009055379-1_bin.321,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__RGIG1681;s__
TP20200814-DZC51_DT2009055379-1_bin.353,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
TP20200814-DZC51_DT2009055379-1_bin.362,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__
TP20200814-DZC51_DT2009055379-1_bin.37,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC51_DT2009055379-1_bin.377,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC51_DT2009055379-1_bin.414,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__
TP20200814-DZC51_DT2009055379-1_bin.48,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SIG578;s__
TP20200814-DZC51_DT2009055379-1_bin.60,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__RGIG3102;s__
TP20200814-DZC51_DT2009055379-1_bin.88,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905;s__
TP20200814-DZC52_DT2009055380-1_bin.144,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__SIG480;s__
TP20200814-DZC52_DT2009055380-1_bin.166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__
TP20200814-DZC52_DT2009055380-1_bin.17,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RGIG2000;s__
TP20200814-DZC52_DT2009055380-1_bin.176,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__
TP20200814-DZC52_DT2009055380-1_bin.188,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__
