SGB_ID,MAGs_in_SGB,Yak_MAGs,Antelope_MAGs,Ass_MAGs,Cattle_MAGs,Horse_MAGs,Sheep_MAGs,Representative_genome,Quality,Completeness,Contamination,Quality_Score,tRNAs_number,tRNAs_decoding_Standard_20_AA,5S_rRNA_num,16S_rRNA_num,23S_rRNA_num,GTDB_domain,GTDB_phylum
SGB_13183,1,0,0,0,0,0,1,T1900044883_TS20190349_bin.83.fa,Medium,90.65,5.96,60.85,42,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13184,3,0,0,0,0,0,3,T1900044888_TS20190354_bin.189.fa,Medium,75.46,1.98,65.56,38,18,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13185,1,0,0,0,0,0,1,T1900044894_TS20190360_bin.265.fa,Medium,79.78,0,79.78,38,17,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13186,1,0,0,0,0,0,1,T1900044894_TS20190360_bin.340.fa,Medium,86.54,6.21,55.49,38,17,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13187,8,0,0,0,0,0,8,T1900044899_TS20190365_bin.165.fa,Medium,85.07,2.71,71.52,24,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13188,2,0,0,0,0,0,2,T1900044936_TS20190402_bin.168.fa,Medium,89.88,4.08,69.48,27,15,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_13189,1,0,0,0,0,0,1,T1900044941_TS20190407_bin.45.fa,Medium,89.68,1.68,81.28,36,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13190,2,0,0,2,0,0,0,T1900044950_TA20190003_bin.317.fa,Medium,80.04,3.36,63.24,26,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13191,1,0,0,1,0,0,0,T1900044951_TA20190004_bin.171.fa,Medium,67.11,2.91,52.56,19,12,1,1,0,d__Bacteria,p__Firmicutes_A
SGB_13192,1,0,0,1,0,0,0,T1900044952_TA20190005_bin.327.fa,Medium,78.15,4.23,57,20,12,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13193,2,0,0,2,0,0,0,T1900044953_TA20190006_bin.6.fa,Medium,83.29,1.92,73.69,37,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13194,1,0,0,1,0,0,0,T1900044954_TA20190008_bin.370.fa,Medium,53.49,0.28,52.09,14,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13195,2,0,0,2,0,0,0,T1900044955_TA20190009_bin.33.fa,Medium,76.23,2.01,66.18,18,11,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13196,1,0,0,1,0,0,0,T1900044962_TA20190024_bin.128.fa,Medium,53.9,0.45,51.65,10,8,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13197,27,0,0,27,0,0,0,T1900044962_TA20190024_bin.95.fa,Medium,87.53,0.12,86.93,37,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13198,3,0,0,3,0,0,0,T1900044966_TA20190028_bin.305.fa,Medium,84.74,1.81,75.69,34,17,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_13199,15,0,0,15,0,0,0,T1900044967_TA20190029_bin.238.fa,Medium,87.2,0.22,86.1,32,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13200,1,0,0,1,0,0,0,T1900044979_TA20190041_bin.103.fa,Medium,68.87,3.71,50.32,30,11,0,0,2,d__Bacteria,p__Firmicutes_A
SGB_13201,1,0,0,1,0,0,0,T1900044979_TA20190041_bin.194.fa,Medium,78.84,1.96,69.04,25,15,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13202,2,0,0,2,0,0,0,T1900044981_TA20190043_bin.132.fa,Medium,85,4.75,61.25,49,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13203,3,0,0,3,0,0,0,T1900044988_TA20190050_bin.137.fa,Medium,80.3,1.34,73.6,15,10,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13204,4,0,0,4,0,0,0,T1900044997_TA20190059_bin.330.fa,Medium,84.11,3.02,69.01,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13205,1,0,0,1,0,0,0,T1900044999_TA20190061_bin.6.fa,Medium,74.49,4.07,54.14,29,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13206,3,0,0,3,0,0,0,T1900045005_TA20190067_bin.133.fa,Medium,59.29,0.2,58.29,13,9,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13207,3,0,0,0,3,0,0,T1900045129_TC20190123_bin.36.fa,Medium,78.76,3.27,62.41,33,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13208,1,0,0,0,1,0,0,T1900045180_TC20190176_bin.193.fa,Medium,90.85,7.57,53,40,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13209,2,1,0,0,1,0,0,T1900045187_TC20190183_bin.111.fa,Medium,52.04,0,52.04,11,7,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13210,1,0,0,0,1,0,0,T1900045190_TC20190186_bin.108.fa,Medium,79.77,5.17,53.92,23,10,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13211,1,0,0,0,1,0,0,T1900045215_TC20190211_bin.95.fa,Medium,87.16,5.26,60.86,48,19,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13212,4,0,0,0,0,4,0,T1900045236_TH20190006_bin.156.fa,Medium,86.02,1.68,77.62,42,17,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13213,4,0,0,0,0,4,0,T1900045236_TH20190006_bin.300.fa,Medium,87.14,2.13,76.49,35,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13214,1,0,0,0,0,1,0,T1900045236_TH20190006_bin.7.fa,Medium,68.66,2.08,58.26,22,12,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13215,1,0,0,0,0,1,0,T1900045237_TH20190007_bin.127.fa,Medium,72.17,1.43,65.02,17,10,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13216,5,0,0,0,0,5,0,T1900045239_TH20190009_bin.322.fa,Medium,80.89,5.37,54.04,25,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13217,2,0,0,0,0,2,0,T1900045249_TH20190019_bin.563.fa,Medium,79.04,2.16,68.24,31,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13218,1,0,0,0,0,1,0,T1900045250_TH20190020_bin.520.fa,Medium,73.8,2.82,59.7,29,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13219,2,0,0,0,0,2,0,T1900045253_TH20190023_bin.226.fa,Medium,58.21,0,58.21,18,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13220,1,0,0,0,0,1,0,T1900045257_TH20190027_bin.164.fa,Medium,83.67,3.16,67.87,28,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13221,1,0,0,0,0,1,0,T1900045262_TH20190032_bin.239.fa,Medium,69.19,1.34,62.49,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13222,6,0,0,0,0,6,0,T1900045265_TH20190035_bin.192.fa,Medium,83.79,2.65,70.54,56,18,4,0,0,d__Bacteria,p__Firmicutes_A
SGB_13223,2,0,0,0,0,2,0,T1900045267_TH20190037_bin.177.fa,Medium,80.11,2.89,65.66,30,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13224,12,0,0,0,0,12,0,T1900045267_TH20190037_bin.353.fa,Medium,83.68,2.87,69.33,33,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13225,14,0,0,0,0,14,0,T1900045268_TH20190038_bin.146.fa,Medium,78.61,1.14,72.91,30,16,0,1,0,d__Bacteria,p__Firmicutes_A
SGB_13226,12,0,0,0,0,12,0,T1900045270_TH20190040_bin.184.fa,Medium,81.52,0.96,76.72,38,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13227,2,0,0,0,0,2,0,T1900045286_TH20190056_bin.282.fa,Medium,83.08,0.98,78.18,37,20,1,1,0,d__Bacteria,p__Firmicutes_A
SGB_13228,1,0,0,0,0,1,0,T1900045293_TH20190063_bin.152.fa,Medium,80.3,4.47,57.95,33,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13229,15,0,0,0,0,15,0,T1900045295_TH20190065_bin.36.fa,Medium,89.71,0,89.71,45,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13230,1,0,0,0,0,1,0,T1900045296_TH20190066_bin.379.fa,Medium,70.61,2.35,58.86,36,16,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13231,1,0,0,0,0,1,0,T1900045299_TH20190069_bin.186.fa,Medium,89.93,3.36,73.13,41,18,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13232,6,0,0,0,0,6,0,T1900045302_TH20190072_bin.271.fa,Medium,85.12,3.42,68.02,37,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13233,5,0,0,0,0,5,0,T1900045306_TH20190076_bin.76.fa,Medium,87.29,2.02,77.19,38,17,1,1,0,d__Bacteria,p__Firmicutes_A
SGB_13234,4,0,0,0,0,4,0,T1900045311_TH20190081_bin.179.fa,Medium,70.18,1.15,64.43,22,15,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13235,1,1,0,0,0,0,0,T1900045323_YK20190012_bin.119.fa,Medium,86.62,0.78,82.72,34,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13236,3,3,0,0,0,0,0,T1900045323_YK20190012_bin.6.fa,Medium,58.4,0,58.4,14,7,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13237,1,1,0,0,0,0,0,T1900045324_YK20190013_bin.248.fa,Medium,77.33,2.4,65.33,25,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13238,1,1,0,0,0,0,0,T1900045335_YK20190024_bin.220.fa,Medium,67.71,1.72,59.11,36,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13239,6,6,0,0,0,0,0,T1900045337_YK20190026_bin.177.fa,Medium,88.01,3.3,71.51,33,14,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13240,1,1,0,0,0,0,0,T1900045352_YK20190042_bin.255.fa,Medium,90.8,5.89,61.35,42,15,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13241,1,1,0,0,0,0,0,T1900045419_YK20190109_bin.143.fa,Medium,61.55,0,61.55,31,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13242,1,1,0,0,0,0,0,T1900045426_YK20190117_bin.144.fa,Medium,82.33,4.69,58.88,35,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13243,6,6,0,0,0,0,0,T1900045456_YK20190147_bin.94.fa,Medium,85.61,3.1,70.11,21,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13244,12,12,0,0,0,0,0,T1900045497_YK20190191_bin.87.fa,Medium,84.81,1.4,77.81,37,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13245,1,1,0,0,0,0,0,T1900045498_YK20190192_bin.169.fa,Medium,83.14,3.89,63.69,37,17,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13246,2,2,0,0,0,0,0,T1900045506_YK20190200_bin.428.fa,Medium,74.58,1.68,66.18,44,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13247,1,1,0,0,0,0,0,T1900045509_YK20190203_bin.296.fa,Medium,55.49,0.31,53.94,27,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13248,2,2,0,0,0,0,0,T1900045514_YK20190208_bin.32.fa,Medium,78.6,4.81,54.55,30,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13249,1,1,0,0,0,0,0,T1900045516_YK20190210_bin.110.fa,Medium,80.6,4.46,58.3,32,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13250,1,1,0,0,0,0,0,T1900045525_YK20190219_bin.119.fa,Medium,63.09,2.46,50.79,34,16,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13251,1,1,0,0,0,0,0,T1900045525_YK20190219_bin.196.fa,Medium,62.4,0,62.4,40,18,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13252,2,2,0,0,0,0,0,T1900045527_YK20190221_bin.198.fa,Medium,76.21,1.01,71.16,28,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13253,1,1,0,0,0,0,0,T1900045538_YK20190232_bin.230.fa,Medium,79.68,4.59,56.73,24,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13254,1,1,0,0,0,0,0,T1900045569_YK20190263_bin.461.fa,Medium,78.31,5.06,53.01,35,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13255,1,1,0,0,0,0,0,T1900045570_YK20190264_bin.307.fa,Medium,82.46,6.21,51.41,29,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13256,2,2,0,0,0,0,0,T1900045629_YK20190323_bin.287.fa,Medium,97.12,5.37,70.27,42,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13257,1,1,0,0,0,0,0,T1900045644_YK20190338_bin.39.fa,Medium,66.83,3.04,51.63,27,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13258,2,2,0,0,0,0,0,T1900045668_YK20190362_bin.85.fa,Medium,85.71,2.85,71.46,24,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13259,1,1,0,0,0,0,0,T1900045675_YK20190369_bin.214.fa,Medium,79.66,3.75,60.91,33,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13260,1,1,0,0,0,0,0,T1900045676_YK20190370_bin.101.fa,Medium,90.58,5.53,62.93,56,18,1,1,0,d__Bacteria,p__Firmicutes_A
SGB_13261,1,1,0,0,0,0,0,T1900045697_YK20190391_bin.64.fa,Medium,90.72,6.57,57.87,38,19,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13262,10,10,0,0,0,0,0,T1900045704_YK20190398_bin.130.fa,Medium,80.13,1.98,70.23,30,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13263,3,3,0,0,0,0,0,T1900045704_YK20190398_bin.28.fa,Medium,89.13,1.68,80.73,41,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13264,1,1,0,0,0,0,0,T1900045758_YK20190452_bin.254.fa,Medium,94.95,5.84,65.75,52,20,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13265,2,1,0,0,0,0,1,T1900045764_YK20190458_bin.173.fa,Medium,81.37,3.36,64.57,31,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13266,1,0,0,0,0,0,1,T2001009361_TS20190215_bin.160.fa,Medium,86.17,7.13,50.52,26,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13267,20,0,0,0,0,0,20,T2001009362_TS20190216_bin.100.fa,Medium,83.07,0.86,78.77,43,20,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13268,1,0,0,0,0,0,1,T2001009364_TS20190218_bin.50.fa,Medium,92.51,6.95,57.76,39,16,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13269,3,0,0,0,0,0,3,T2001009365_TS20190219_bin.422.fa,Medium,88.01,2.37,76.16,20,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13270,1,0,0,0,0,0,1,T2001009367_TS20190221_bin.344.fa,Medium,64.62,0.34,62.92,39,20,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13271,1,0,0,0,0,0,1,T2001009368_TS-100_bin.168.fa,Medium,92.4,6.4,60.4,41,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13272,1,0,1,0,0,0,0,TP20200812-DBC100_DT2009055323-1_bin.45.fa,Medium,79.53,4.83,55.38,40,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13273,2,0,2,0,0,0,0,TP20200812-DBC19_DT2009055242-1_bin.138.fa,Medium,68.53,2.26,57.23,27,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13274,6,0,6,0,0,0,0,TP20200812-DBC33_DT2009055256-1_bin.184.fa,Medium,87.43,0.89,82.98,44,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13275,1,0,1,0,0,0,0,TP20200812-DBC37_DT2009055260-1_bin.18.fa,Medium,88.16,3.48,70.76,47,20,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13276,2,0,2,0,0,0,0,TP20200812-DBC40_DT2009055263-1_bin.268.fa,Medium,90.19,5.22,64.09,42,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13277,1,0,1,0,0,0,0,TP20200812-DBC43_DT2009055266-1_bin.386.fa,Medium,67.79,3.22,51.69,33,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13278,2,0,2,0,0,0,0,TP20200812-DBC48_DT2009055271-1_bin.206.fa,Medium,78.51,3.88,59.11,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13279,1,0,1,0,0,0,0,TP20200812-DBC48_DT2009055271-1_bin.380.fa,Medium,89.5,4.69,66.05,39,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13280,2,0,2,0,0,0,0,TP20200812-DBC5_DT2009055228-1_bin.152.fa,Medium,80.12,2.58,67.22,40,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13281,12,0,11,0,0,0,1,TP20200812-DBC55_DT2009055278-1_bin.162.fa,Medium,86.76,0.92,82.16,37,19,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13282,1,0,1,0,0,0,0,TP20200812-DBC65_DT2009055288-1_bin.6.fa,Medium,87.17,1.36,80.37,37,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13283,2,0,2,0,0,0,0,TP20200812-DBC74_DT2009055297-1_bin.245.fa,Medium,88.4,5.59,60.45,46,19,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13284,4,0,4,0,0,0,0,TP20200812-DBC75_DT2009055298-1_bin.321.fa,Medium,69.62,1.72,61.02,37,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13285,2,0,2,0,0,0,0,TP20200812-DBC75_DT2009055298-1_bin.342.fa,Medium,87.99,2.54,75.29,36,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13286,2,0,2,0,0,0,0,TP20200812-DBC75_DT2009055298-1_bin.5.fa,Medium,79.16,2.01,69.11,39,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13287,1,0,1,0,0,0,0,TP20200812-DBC85_DT2009055308-1_bin.195.fa,Medium,66.48,2.65,53.23,27,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13288,1,0,1,0,0,0,0,TP20200812-DBC85_DT2009055308-1_bin.273.fa,Medium,79.56,4.9,55.06,20,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13289,1,0,1,0,0,0,0,TP20200814-DZC100_DT2009055428-1_bin.105.fa,Medium,86.35,3.06,71.05,37,19,3,0,0,d__Bacteria,p__Firmicutes_A
SGB_13290,1,0,1,0,0,0,0,TP20200814-DZC103_DT2009055431-1_bin.232.fa,Medium,73.43,3.71,54.88,22,12,2,1,0,d__Bacteria,p__Firmicutes_A
SGB_13291,2,0,0,0,0,0,2,TP20200814-DZC108_DT2009055436-1_bin.112.fa,Medium,73.78,3.05,58.53,36,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13292,1,0,1,0,0,0,0,TP20200814-DZC109_DT2009055437-1_bin.183.fa,Medium,86.83,3.99,66.88,22,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13293,4,1,0,0,0,0,3,TP20200814-DZC111_DT2009055439-1_bin.272.fa,Medium,80.76,2.93,66.11,31,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13294,1,0,0,0,0,0,1,TP20200814-DZC111_DT2009055439-1_bin.299.fa,Medium,90.71,5.84,61.51,41,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13295,1,0,0,0,0,0,1,TP20200814-DZC113_DT2009055441-1_bin.223.fa,Medium,65.1,0.67,61.75,31,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13296,1,0,1,0,0,0,0,TP20200814-DZC117_DT2009055445-1_bin.128.fa,Medium,99.11,7.11,63.56,44,16,1,1,2,d__Bacteria,p__Firmicutes_A
SGB_13297,1,0,0,0,0,0,1,TP20200814-DZC13_DT2009055341-1_bin.157.fa,Medium,77.07,4.31,55.52,35,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13298,3,0,0,0,0,0,3,TP20200814-DZC141_DT2009055469-1_bin.155.fa,Medium,75.19,2.35,63.44,18,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13299,1,0,0,0,0,0,1,TP20200814-DZC141_DT2009055469-1_bin.245.fa,Medium,72.41,3.45,55.16,38,16,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13300,1,0,0,0,0,0,1,TP20200814-DZC16_DT2009055344-1_bin.70.fa,Medium,72.07,3.45,54.82,30,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13301,2,0,2,0,0,0,0,TP20200814-DZC17_DT2009055345-1_bin.124.fa,Medium,75.79,3.36,58.99,45,20,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13302,1,0,0,0,0,0,1,TP20200814-DZC19_DT2009055347-1_bin.181.fa,Medium,76.51,4.59,53.56,19,11,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13303,4,0,4,0,0,0,0,TP20200814-DZC20_DT2009055348-1_bin.52.fa,Medium,89.65,4.3,68.15,39,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13304,1,0,1,0,0,0,0,TP20200814-DZC28_DT2009055356-1_bin.287.fa,Medium,57.55,0,57.55,28,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13305,1,0,1,0,0,0,0,TP20200814-DZC3_DT2009055331-1_bin.186.fa,Medium,55.17,0,55.17,10,6,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13306,1,0,0,0,0,0,1,TP20200814-DZC36_DT2009055364-1_bin.64.fa,Medium,71.19,3.45,53.94,27,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13307,1,0,1,0,0,0,0,TP20200814-DZC41_DT2009055369-1_bin.320.fa,Medium,75.65,2.22,64.55,43,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13308,2,0,2,0,0,0,0,TP20200814-DZC5_DT2009055333-1_bin.65.fa,Medium,76.69,1.76,67.89,23,9,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13309,3,0,1,0,0,0,2,TP20200814-DZC50_DT2009055378-1_bin.91.fa,Medium,89.86,2.81,75.81,46,19,3,0,1,d__Bacteria,p__Firmicutes_A
SGB_13310,1,0,1,0,0,0,0,TP20200814-DZC54_DT2009055382-1_bin.74.fa,Medium,90.57,6.77,56.72,39,14,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13311,1,0,1,0,0,0,0,TP20200814-DZC63_DT2009055391-1_bin.289.fa,Medium,87.83,4.19,66.88,47,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13312,2,0,2,0,0,0,0,TP20200814-DZC65_DT2009055393-1_bin.111.fa,Medium,94.3,5,69.3,41,18,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13313,3,0,3,0,0,0,0,TP20200814-DZC65_DT2009055393-1_bin.180.fa,Medium,80.98,1.4,73.98,36,18,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13314,3,0,3,0,0,0,0,TP20200814-DZC66_DT2009055394-1_bin.162.fa,Medium,72.37,0.36,70.57,28,17,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13315,1,0,1,0,0,0,0,TP20200814-DZC66_DT2009055394-1_bin.199.fa,Medium,72.57,3.52,54.97,26,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13316,1,0,0,0,0,0,1,TP20200814-DZC67_DT2009055395-1_bin.82.fa,Medium,92.25,6.54,59.55,40,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13317,1,0,1,0,0,0,0,TP20200814-DZC68_DT2009055396-1_bin.177.fa,Medium,64.21,1.68,55.81,36,19,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13318,2,0,2,0,0,0,0,TP20200814-DZC73_DT2009055401-1_bin.138.fa,Medium,81.84,2.46,69.54,24,12,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13319,1,0,1,0,0,0,0,TP20200814-DZC74_DT2009055402-1_bin.270.fa,Medium,73.61,2.91,59.06,25,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13320,1,0,1,0,0,0,0,TP20200814-DZC76_DT2009055404-1_bin.145.fa,Medium,67.86,1.87,58.51,37,18,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13321,2,0,2,0,0,0,0,TP20200814-DZC79_DT2009055407-1_bin.35.fa,Medium,81.53,3.13,65.88,26,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13322,1,0,0,0,0,0,1,TP20200814-DZC86_DT2009055414-1_bin.229.fa,Medium,67.66,2.01,57.61,36,16,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13323,1,0,1,0,0,0,0,TP20200814-DZC88_DT2009055416-1_bin.166.fa,Medium,75.95,4.53,53.3,49,15,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13324,1,0,0,0,0,0,1,TP20200814-DZC89_DT2009055417-1_bin.200.fa,Medium,82.1,1.79,73.15,37,17,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13325,1,0,1,0,0,0,0,TP20200814-DZC97_DT2009055425-1_bin.43.fa,Medium,98.28,7.04,63.08,51,19,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13326,2,0,2,0,0,0,0,TP20200815-DZC15_DT2009055485-1_bin.156.fa,Medium,78.81,3.67,60.46,40,16,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13327,1,0,1,0,0,0,0,TP20200815-DZC3_DT2009055473-1_bin.118.fa,Medium,78.88,2.01,68.83,32,15,1,1,0,d__Bacteria,p__Firmicutes_A
SGB_13328,1,0,1,0,0,0,0,TP20200815-DZC3_DT2009055473-1_bin.145.fa,Medium,69.28,3.45,52.03,24,13,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13329,1,0,1,0,0,0,0,TP20200815-DZC38_DT2009055508-1_bin.251.fa,Medium,79.83,4.7,56.33,32,14,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13330,1,0,1,0,0,0,0,TP20200815-DZC38_DT2009055508-1_bin.274.fa,Medium,96.1,7.25,59.85,74,20,3,1,0,d__Bacteria,p__Firmicutes_A
SGB_13331,1,0,1,0,0,0,0,TP20200815-DZC41_DT2009055511-1_bin.157.fa,Medium,79.22,3.49,61.77,58,20,5,0,0,d__Bacteria,p__Firmicutes_A
SGB_13332,1,0,1,0,0,0,0,TP20200815-DZC43_DT2009055513-1_bin.206.fa,Medium,95.23,5.64,67.03,50,20,2,0,0,d__Bacteria,p__Firmicutes_A
SGB_13333,1,0,1,0,0,0,0,TP20200815-DZC46_DT2009055516-1_bin.28.fa,Medium,76.74,2.13,66.09,33,15,0,0,0,d__Bacteria,p__Firmicutes_A
SGB_13334,1,0,1,0,0,0,0,TP20200815-DZC47_DT2009055517-1_bin.23.fa,Medium,85.68,3.75,66.93,29,13,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13335,1,0,1,0,0,0,0,TP20200815-DZC47_DT2009055517-1_bin.256.fa,Medium,83.67,2.52,71.07,38,17,1,0,0,d__Bacteria,p__Firmicutes_A
SGB_13336,2,0,2,0,0,0,0,TP20200815-DZC47_DT2009055517-1_bin.344.fa,Medium,97.17,6.12,66.57,44,18,2,0,0,d__Bacteria,p__Firmicutes_A
